,Manufaturer,Sales,Year,Quarter,Index,Ratio
6256,    Volkswagen AG,,2008,Q3,18.78475118,18.78475118
6257,    AUDI AG,,2008,Q2,,
6258,    Avtovaz PJSC,,2008,Q2,,
6259,    Bayerische Motoren Werke AG,,2008,Q2,,
6260,    Brilliance China Automotive Holdings Ltd,,2008,Q2,,
6261,    BYD Co Ltd,,2008,Q2,,
6262,    Chongqing Changan Automobile Co Ltd,,2008,Q2,,
6263,    Daihatsu Motor Co Ltd,,2008,Q2,,
6264,    Daimler AG,,2008,Q2,5.823414471,5.823414471
6265,    Dongfeng Motor Group Co Ltd,,2008,Q2,,
6266,    DRB-Hicom Bhd,,2008,Q2,,
6267,    FAW CAR Co Ltd,,2008,Q2,,
6268,    Fiat Chrysler Automobiles NV,,2008,Q2,,
6269,    Ford Motor Co,,2008,Q2,-0.84,-0.84
6270,    Ford Otomotiv Sanayi AS,,2008,Q2,,
6271,    GAZ PJSC,,2008,Q2,,
6272,    Geely Automobile Holdings Ltd,,2008,Q2,,
6273,    General Motors Co,,2008,Q2,,
6274,    Great Wall Motor Co Ltd,,2008,Q2,,
6275,    Guangzhou Automobile Group Co Ltd,,2008,Q2,,
6276,    Honda Motor Co Ltd,,2008,Q2,,
6277,    Hyundai Motor Co,,2008,Q2,,
6278,    Kia Motors Corp,,2008,Q2,,
6279,    Mazda Motor Corp,,2008,Q2,,
6280,    Mitsubishi Motors Corp,,2008,Q2,,
6281,    Nissan Motor Co Ltd,,2008,Q2,,
6282,    Peugeot SA,,2008,Q2,,
6283,    Renault SA,,2008,Q2,,
6284,    SAIC Motor Corp Ltd,,2008,Q2,,
6285,    Sanyang Motor Co Ltd,,2008,Q2,,
6286,    Sollers PJSC,,2008,Q2,,
6287,    Ssangyong Motor Co,,2008,Q2,,
6288,    Subaru Corp,,2008,Q2,,
6289,    Suzuki Motor Corp,,2008,Q2,,
6290,    Tata Motors Ltd,,2008,Q2,,
6291,    Tesla Inc,,2008,Q2,,
6292,    Tianjin Faw Xiali Automobile Co Ltd,,2008,Q2,,
6293,    Tofas Turk Otomobil Fabrikasi AS,,2008,Q2,,
6294,    Toyota Motor Corp,,2008,Q2,,
6295,    Volkswagen AG,,2008,Q2,17.44801343,17.44801343
6296,    AUDI AG,,2008,Q1,,
6297,    Avtovaz PJSC,,2008,Q1,,
6298,    Bayerische Motoren Werke AG,,2008,Q1,,
6299,    Brilliance China Automotive Holdings Ltd,,2008,Q1,,
6300,    BYD Co Ltd,,2008,Q1,,
6301,    Chongqing Changan Automobile Co Ltd,,2008,Q1,,
6302,    Daihatsu Motor Co Ltd,,2008,Q1,,
6303,    Daimler AG,,2008,Q1,5.48176383,5.48176383
6304,    Dongfeng Motor Group Co Ltd,,2008,Q1,,
6305,    DRB-Hicom Bhd,,2008,Q1,0.086033753,0.086033753
6306,    FAW CAR Co Ltd,,2008,Q1,,
6307,    Fiat Chrysler Automobiles NV,,2008,Q1,,
6308,    Ford Motor Co,,2008,Q1,-0.08,-0.08
6309,    Ford Otomotiv Sanayi AS,,2008,Q1,,
6310,    GAZ PJSC,,2008,Q1,,
6311,    Geely Automobile Holdings Ltd,,2008,Q1,,
6312,    General Motors Co,,2008,Q1,,
6313,    Great Wall Motor Co Ltd,,2008,Q1,,
6314,    Guangzhou Automobile Group Co Ltd,,2008,Q1,,
6315,    Honda Motor Co Ltd,,2008,Q1,,
6316,    Hyundai Motor Co,,2008,Q1,,
6317,    Kia Motors Corp,,2008,Q1,,
6318,    Mazda Motor Corp,,2008,Q1,,
6319,    Mitsubishi Motors Corp,,2008,Q1,,
6320,    Nissan Motor Co Ltd,,2008,Q1,,
6321,    Peugeot SA,,2008,Q1,,
6322,    Renault SA,,2008,Q1,,
6323,    SAIC Motor Corp Ltd,,2008,Q1,,
6324,    Sanyang Motor Co Ltd,,2008,Q1,,
6325,    Sollers PJSC,,2008,Q1,,
6326,    Ssangyong Motor Co,,2008,Q1,,
6327,    Subaru Corp,,2008,Q1,,
6328,    Suzuki Motor Corp,,2008,Q1,,
6329,    Tata Motors Ltd,,2008,Q1,,
6330,    Tesla Inc,,2008,Q1,,
6331,    Tianjin Faw Xiali Automobile Co Ltd,,2008,Q1,,
6332,    Tofas Turk Otomobil Fabrikasi AS,,2008,Q1,,
6333,    Toyota Motor Corp,,2008,Q1,,
6334,    Volkswagen AG,,2008,Q1,15.33512919,15.33512919
6335,    AUDI AG,,2007,Q4,,
6336,    Avtovaz PJSC,,2007,Q4,,
6337,    Bayerische Motoren Werke AG,,2007,Q4,,
6338,    Brilliance China Automotive Holdings Ltd,,2007,Q4,,
6339,    BYD Co Ltd,,2007,Q4,,
6340,    Chongqing Changan Automobile Co Ltd,,2007,Q4,,
6341,    Daihatsu Motor Co Ltd,,2007,Q4,,
6342,    Daimler AG,,2007,Q4,6.958759431,6.958759431
6343,    Dongfeng Motor Group Co Ltd,,2007,Q4,,
6344,    DRB-Hicom Bhd,,2007,Q4,0.078166605,0.078166605
6345,    FAW CAR Co Ltd,,2007,Q4,,
6346,    Fiat Chrysler Automobiles NV,,2007,Q4,,
6347,    Ford Motor Co,,2007,Q4,-0.22,-0.22
6348,    Ford Otomotiv Sanayi AS,,2007,Q4,,
6349,    GAZ PJSC,,2007,Q4,,
6350,    Geely Automobile Holdings Ltd,,2007,Q4,,
6351,    General Motors Co,,2007,Q4,,
6352,    Great Wall Motor Co Ltd,,2007,Q4,,
6353,    Guangzhou Automobile Group Co Ltd,,2007,Q4,,
6354,    Honda Motor Co Ltd,,2007,Q4,,
6355,    Hyundai Motor Co,,2007,Q4,,
6356,    Kia Motors Corp,,2007,Q4,,
6357,    Mazda Motor Corp,,2007,Q4,,
6358,    Mitsubishi Motors Corp,,2007,Q4,,
6359,    Nissan Motor Co Ltd,,2007,Q4,,
6360,    Peugeot SA,,2007,Q4,,
6361,    Renault SA,,2007,Q4,,
6362,    SAIC Motor Corp Ltd,,2007,Q4,,
6363,    Sanyang Motor Co Ltd,,2007,Q4,,
6364,    Sollers PJSC,,2007,Q4,,
6365,    Ssangyong Motor Co,,2007,Q4,,
6366,    Subaru Corp,,2007,Q4,,
6367,    Suzuki Motor Corp,,2007,Q4,,
6368,    Tata Motors Ltd,,2007,Q4,,
6369,    Tesla Inc,,2007,Q4,,
6370,    Tianjin Faw Xiali Automobile Co Ltd,,2007,Q4,,
6371,    Tofas Turk Otomobil Fabrikasi AS,,2007,Q4,,
6372,    Toyota Motor Corp,,2007,Q4,,
6373,    Volkswagen AG,,2007,Q4,14.20100241,14.20100241
6374,    AUDI AG,,2007,Q3,,
6375,    Avtovaz PJSC,,2007,Q3,,
6376,    Bayerische Motoren Werke AG,,2007,Q3,,
6377,    Brilliance China Automotive Holdings Ltd,,2007,Q3,,
6378,    BYD Co Ltd,,2007,Q3,,
6379,    Chongqing Changan Automobile Co Ltd,,2007,Q3,,
6380,    Daihatsu Motor Co Ltd,,2007,Q3,,
6381,    Daimler AG,,2007,Q3,4.745734146,4.745734146
6382,    Dongfeng Motor Group Co Ltd,,2007,Q3,,
6383,    DRB-Hicom Bhd,,2007,Q3,0.041976008,0.041976008
6384,    FAW CAR Co Ltd,,2007,Q3,,
6385,    Fiat Chrysler Automobiles NV,,2007,Q3,,
6386,    Ford Motor Co,,2007,Q3,-1.02,-1.02
6387,    Ford Otomotiv Sanayi AS,,2007,Q3,,
6388,    GAZ PJSC,,2007,Q3,,
6389,    Geely Automobile Holdings Ltd,,2007,Q3,,
6390,    General Motors Co,,2007,Q3,,
6391,    Great Wall Motor Co Ltd,,2007,Q3,,
6392,    Guangzhou Automobile Group Co Ltd,,2007,Q3,,
6393,    Honda Motor Co Ltd,,2007,Q3,,
6394,    Hyundai Motor Co,,2007,Q3,,
6395,    Kia Motors Corp,,2007,Q3,,
6396,    Mazda Motor Corp,,2007,Q3,,
6397,    Mitsubishi Motors Corp,,2007,Q3,,
6398,    Nissan Motor Co Ltd,,2007,Q3,,
6399,    Peugeot SA,,2007,Q3,,
6400,    Renault SA,,2007,Q3,,
6401,    SAIC Motor Corp Ltd,,2007,Q3,,
6402,    Sanyang Motor Co Ltd,,2007,Q3,,
6403,    Sollers PJSC,,2007,Q3,,
6404,    Ssangyong Motor Co,,2007,Q3,,
6405,    Subaru Corp,,2007,Q3,,
6406,    Suzuki Motor Corp,,2007,Q3,,
6407,    Tata Motors Ltd,,2007,Q3,,
6408,    Tesla Inc,,2007,Q3,,
6409,    Tianjin Faw Xiali Automobile Co Ltd,,2007,Q3,,
6410,    Tofas Turk Otomobil Fabrikasi AS,,2007,Q3,,
6411,    Toyota Motor Corp,,2007,Q3,,
6412,    Volkswagen AG,,2007,Q3,,
6413,    AUDI AG,,2007,Q2,,
6414,    Avtovaz PJSC,,2007,Q2,,
6415,    Bayerische Motoren Werke AG,,2007,Q2,,
6416,    Brilliance China Automotive Holdings Ltd,,2007,Q2,,
6417,    BYD Co Ltd,,2007,Q2,,
6418,    Chongqing Changan Automobile Co Ltd,,2007,Q2,,
6419,    Daihatsu Motor Co Ltd,,2007,Q2,,
6420,    Daimler AG,,2007,Q2,5.424447459,5.424447459
6421,    Dongfeng Motor Group Co Ltd,,2007,Q2,,
6422,    DRB-Hicom Bhd,,2007,Q2,0.035185562,0.035185562
6423,    FAW CAR Co Ltd,,2007,Q2,,
6424,    Fiat Chrysler Automobiles NV,,2007,Q2,,
6425,    Ford Motor Co,,2007,Q2,-1.46,-1.46
6426,    Ford Otomotiv Sanayi AS,,2007,Q2,,
6427,    GAZ PJSC,,2007,Q2,,
6428,    Geely Automobile Holdings Ltd,,2007,Q2,,
6429,    General Motors Co,,2007,Q2,,
6430,    Great Wall Motor Co Ltd,,2007,Q2,,
6431,    Guangzhou Automobile Group Co Ltd,,2007,Q2,,
6432,    Honda Motor Co Ltd,,2007,Q2,,
6433,    Hyundai Motor Co,,2007,Q2,,
6434,    Kia Motors Corp,,2007,Q2,,
6435,    Mazda Motor Corp,,2007,Q2,,
6436,    Mitsubishi Motors Corp,,2007,Q2,,
6437,    Nissan Motor Co Ltd,,2007,Q2,,
6438,    Peugeot SA,,2007,Q2,,
6439,    Renault SA,,2007,Q2,,
6440,    SAIC Motor Corp Ltd,,2007,Q2,,
6441,    Sanyang Motor Co Ltd,,2007,Q2,,
6442,    Sollers PJSC,,2007,Q2,,
6443,    Ssangyong Motor Co,,2007,Q2,,
6444,    Subaru Corp,,2007,Q2,,
6445,    Suzuki Motor Corp,,2007,Q2,,
6446,    Tata Motors Ltd,,2007,Q2,,
6447,    Tesla Inc,,2007,Q2,,
6448,    Tianjin Faw Xiali Automobile Co Ltd,,2007,Q2,,
6449,    Tofas Turk Otomobil Fabrikasi AS,,2007,Q2,,
6450,    Toyota Motor Corp,,2007,Q2,,
6451,    Volkswagen AG,,2007,Q2,,
6452,    AUDI AG,,2007,Q1,,
6453,    Avtovaz PJSC,,2007,Q1,,
6454,    Bayerische Motoren Werke AG,,2007,Q1,,
6455,    Brilliance China Automotive Holdings Ltd,,2007,Q1,,
6456,    BYD Co Ltd,,2007,Q1,,
6457,    Chongqing Changan Automobile Co Ltd,,2007,Q1,,
6458,    Daihatsu Motor Co Ltd,,2007,Q1,,
6459,    Daimler AG,,2007,Q1,5.831329638,5.831329638
6460,    Dongfeng Motor Group Co Ltd,,2007,Q1,,
6461,    DRB-Hicom Bhd,,2007,Q1,0.026242799,0.026242799
6462,    FAW CAR Co Ltd,,2007,Q1,,
6463,    Fiat Chrysler Automobiles NV,,2007,Q1,,
6464,    Ford Motor Co,,2007,Q1,-1.64,-1.64
6465,    Ford Otomotiv Sanayi AS,,2007,Q1,,
6466,    GAZ PJSC,,2007,Q1,,
6467,    Geely Automobile Holdings Ltd,,2007,Q1,,
6468,    General Motors Co,,2007,Q1,,
6469,    Great Wall Motor Co Ltd,,2007,Q1,,
6470,    Guangzhou Automobile Group Co Ltd,,2007,Q1,,
6471,    Honda Motor Co Ltd,,2007,Q1,,
6472,    Hyundai Motor Co,,2007,Q1,,
6473,    Kia Motors Corp,,2007,Q1,,
6474,    Mazda Motor Corp,,2007,Q1,,
6475,    Mitsubishi Motors Corp,,2007,Q1,,
6476,    Nissan Motor Co Ltd,,2007,Q1,,
6477,    Peugeot SA,,2007,Q1,,
6478,    Renault SA,,2007,Q1,,
6479,    SAIC Motor Corp Ltd,,2007,Q1,,
6480,    Sanyang Motor Co Ltd,,2007,Q1,,
6481,    Sollers PJSC,,2007,Q1,,
6482,    Ssangyong Motor Co,,2007,Q1,,
6483,    Subaru Corp,,2007,Q1,,
6484,    Suzuki Motor Corp,,2007,Q1,,
6485,    Tata Motors Ltd,,2007,Q1,,
6486,    Tesla Inc,,2007,Q1,,
6487,    Tianjin Faw Xiali Automobile Co Ltd,,2007,Q1,,
6488,    Tofas Turk Otomobil Fabrikasi AS,,2007,Q1,,
6489,    Toyota Motor Corp,,2007,Q1,,
6490,    Volkswagen AG,,2007,Q1,,
6491,    AUDI AG,,2006,Q4,,
6492,    Avtovaz PJSC,,2006,Q4,,
6493,    Bayerische Motoren Werke AG,,2006,Q4,,
6494,    Brilliance China Automotive Holdings Ltd,,2006,Q4,,
6495,    BYD Co Ltd,,2006,Q4,,
6496,    Chongqing Changan Automobile Co Ltd,,2006,Q4,,
6497,    Daihatsu Motor Co Ltd,,2006,Q4,,
6498,    Daimler AG,,2006,Q4,3.397245295,3.397245295
6499,    Dongfeng Motor Group Co Ltd,,2006,Q4,,
6500,    DRB-Hicom Bhd,,2006,Q4,-0.015439386,-0.015439386
6501,    FAW CAR Co Ltd,,2006,Q4,,
6502,    Fiat Chrysler Automobiles NV,,2006,Q4,,
6503,    Ford Motor Co,,2006,Q4,-1.5,-1.5
6504,    Ford Otomotiv Sanayi AS,,2006,Q4,,
6505,    GAZ PJSC,,2006,Q4,,
6506,    Geely Automobile Holdings Ltd,,2006,Q4,,
6507,    General Motors Co,,2006,Q4,,
6508,    Great Wall Motor Co Ltd,,2006,Q4,,
6509,    Guangzhou Automobile Group Co Ltd,,2006,Q4,,
6510,    Honda Motor Co Ltd,,2006,Q4,,
6511,    Hyundai Motor Co,,2006,Q4,,
6512,    Kia Motors Corp,,2006,Q4,,
6513,    Mazda Motor Corp,,2006,Q4,,
6514,    Mitsubishi Motors Corp,,2006,Q4,,
6515,    Nissan Motor Co Ltd,,2006,Q4,,
6516,    Peugeot SA,,2006,Q4,,
6517,    Renault SA,,2006,Q4,,
6518,    SAIC Motor Corp Ltd,,2006,Q4,,
6519,    Sanyang Motor Co Ltd,,2006,Q4,,
6520,    Sollers PJSC,,2006,Q4,,
6521,    Ssangyong Motor Co,,2006,Q4,,
6522,    Subaru Corp,,2006,Q4,,
6523,    Suzuki Motor Corp,,2006,Q4,,
6524,    Tata Motors Ltd,,2006,Q4,,
6525,    Tesla Inc,,2006,Q4,,
6526,    Tianjin Faw Xiali Automobile Co Ltd,,2006,Q4,,
6527,    Tofas Turk Otomobil Fabrikasi AS,,2006,Q4,,
6528,    Toyota Motor Corp,,2006,Q4,,
6529,    Volkswagen AG,,2006,Q4,,
6530,    AUDI AG,,2006,Q3,,
6531,    Avtovaz PJSC,,2006,Q3,,
6532,    Bayerische Motoren Werke AG,,2006,Q3,,
6533,    Brilliance China Automotive Holdings Ltd,,2006,Q3,,
6534,    BYD Co Ltd,,2006,Q3,,
6535,    Chongqing Changan Automobile Co Ltd,,2006,Q3,,
6536,    Daihatsu Motor Co Ltd,,2006,Q3,,
6537,    Daimler AG,,2006,Q3,5.208350193,5.208350193
6538,    Dongfeng Motor Group Co Ltd,,2006,Q3,,
6539,    DRB-Hicom Bhd,,2006,Q3,-0.076817227,-0.076817227
6540,    FAW CAR Co Ltd,,2006,Q3,,
6541,    Fiat Chrysler Automobiles NV,,2006,Q3,,
6542,    Ford Motor Co,,2006,Q3,-0.19,-0.19
6543,    Ford Otomotiv Sanayi AS,,2006,Q3,,
6544,    GAZ PJSC,,2006,Q3,,
6545,    Geely Automobile Holdings Ltd,,2006,Q3,,
6546,    General Motors Co,,2006,Q3,,
6547,    Great Wall Motor Co Ltd,,2006,Q3,,
6548,    Guangzhou Automobile Group Co Ltd,,2006,Q3,,
6549,    Honda Motor Co Ltd,,2006,Q3,,
6550,    Hyundai Motor Co,,2006,Q3,,
6551,    Kia Motors Corp,,2006,Q3,,
6552,    Mazda Motor Corp,,2006,Q3,,
6553,    Mitsubishi Motors Corp,,2006,Q3,,
6554,    Nissan Motor Co Ltd,,2006,Q3,,
6555,    Peugeot SA,,2006,Q3,,
6556,    Renault SA,,2006,Q3,,
6557,    SAIC Motor Corp Ltd,,2006,Q3,,
6558,    Sanyang Motor Co Ltd,,2006,Q3,,
6559,    Sollers PJSC,,2006,Q3,,
6560,    Ssangyong Motor Co,,2006,Q3,,
6561,    Subaru Corp,,2006,Q3,,
6562,    Suzuki Motor Corp,,2006,Q3,,
6563,    Tata Motors Ltd,,2006,Q3,,
6564,    Tesla Inc,,2006,Q3,,
6565,    Tianjin Faw Xiali Automobile Co Ltd,,2006,Q3,,
6566,    Tofas Turk Otomobil Fabrikasi AS,,2006,Q3,,
6567,    Toyota Motor Corp,,2006,Q3,,
6568,    Volkswagen AG,,2006,Q3,,
6569,    AUDI AG,,2006,Q2,,
6570,    Avtovaz PJSC,,2006,Q2,,
6571,    Bayerische Motoren Werke AG,,2006,Q2,,
6572,    Brilliance China Automotive Holdings Ltd,,2006,Q2,,
6573,    BYD Co Ltd,,2006,Q2,,
6574,    Chongqing Changan Automobile Co Ltd,,2006,Q2,,
6575,    Daihatsu Motor Co Ltd,,2006,Q2,,
6576,    Daimler AG,,2006,Q2,4.923171626,4.923171626
